Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
acm-partnership-v-cir-opposition.txt,1,4876,98.89,44.38,8.91,29.54,14.69,28.22,68.23,39.36,4.98,0.72,0.59,0,0,0.04,0.08,4.27,11.46,14.54,4.45,1.46,2.89,1.05,6.11,2.4,1.7,0.74,8.14,1.66,3.81,2.01,1.78,0.08,0.1,1.48,2.21,0,0.92,0,0.04,8.8,2.21,2.58,1.07,1.25,0.86,1.93,0.16,0.16,0,0,0.29,0.14,0.1,0,0.04,6.87,1.07,2.93,2.3,0.7,1.87,2.46,2.5,0.21,9.29,0.55,6.01,2.97,4.72,0.08,0.9,6.58,0,0.23,1.13,0.06,1,0,0.06,0,24.84,8.41,4.27,0.02,0.18,0,0,1.66,1.85,0.62,6.32,1.52
acorn-v-united-states.pdf,1,6920,96.15,44.49,8.01,23.51,10.39,27.62,59.09,34.18,4.51,0.68,0.32,0,0.01,0.09,0.27,3.83,7.57,12.02,3.99,1.79,4.15,1.32,6.07,2.6,1.33,0.69,9.44,1.23,2.41,1.13,1.27,0.14,0.59,0.13,3.02,0.1,0.03,0.01,0.12,9.05,2.54,1.55,0.66,2.04,0.94,2.76,0.87,0.74,0.04,0.07,0.45,0.16,0.12,0.06,0.12,5.48,0.85,1.05,3.16,0.39,0.38,1.94,3.51,0.46,7.7,0.72,4.48,2.67,5.13,0.56,0.95,1.75,0.01,0.06,1.4,0.03,1.16,0.06,0.1,0,44.44,25.64,7.33,0.17,0.51,0,0,1.43,2.56,1.11,4.26,1.43
acosta-v-united-states-opposition.txt,1,4804,97.42,42.96,5.55,1,11.69,25.37,60.72,38.09,5.56,1.64,0.27,0,0,0.87,0.5,3.91,9.12,14.07,3.98,1.46,4.54,1.25,7.6,2.44,1.33,0.69,9.8,1.21,5.5,0.87,4.6,0.67,2.37,0.71,3.04,0.02,0.06,0,0.9,10.2,2,2.89,0.81,2.23,0.83,3.29,0.98,0.83,0.04,0.1,0.65,0.29,0.48,0,0.04,5,0.33,0.6,2.85,0.5,1.25,2.62,3.66,0.37,7.56,0.46,5.41,1.71,1.75,0.17,0.81,0.29,0.04,0.1,0.75,0,0.69,0,0.06,0,27.56,12.01,5.41,0.02,0.33,0,0,1.27,2.33,1.06,4.25,0.87
acree-v-iraq-and-united-states-opposition.txt,1,9459,98.4,41.39,12.34,16.14,13.16,25.22,61.27,38.27,4.76,0.94,0.32,0.02,0.01,0.25,0.34,3.82,9.27,15.33,3.7,1.62,4,1.18,5.8,2.86,1.68,0.64,8.62,1.79,3.34,1.31,1.99,0.44,0.63,0.3,2.48,0.08,0.04,0.05,0.23,9.88,2.11,2.4,0.93,1.8,0.88,3.15,0.72,0.58,0.06,0.05,0.56,0.15,0.34,0.03,0.12,6.84,0.36,1.14,4.95,0.29,0.75,2.05,2.88,0.33,9.65,1.24,6.34,1.79,3.5,0.31,0.54,0.42,0.07,0.14,0.7,0.04,0.56,0.07,0.03,0,29.47,10.2,6.44,0.03,0.22,0,0,1.11,2.81,1.47,5.77,1.42
act-v-flra-opposition.txt,1,3528,98.25,45.05,7.1,35.16,12.47,25.6,60.54,36.93,4.37,0.79,0.45,0.03,0,0.23,0.09,3.57,11.2,12.41,4.39,1.79,3.15,1.16,6.07,3.23,1.25,0.85,7.03,1.02,4.39,2.47,1.93,0.06,0.17,0.45,2.95,0,0,0.17,0.06,7.88,2.32,1.33,0.85,1.16,0.71,2.55,0.37,0.28,0.03,0,0.54,0.14,0.09,0,0.34,7.68,1.28,2.61,3.68,0.54,0.43,2.01,3.88,0.23,7.94,0.51,5.67,1.28,6.15,1.05,0.62,0.51,0,0.34,1.08,0.06,0.74,0.11,0.11,0,27.66,10.35,5.44,0.06,0.45,0.06,0,1.33,1.64,2.55,4.08,1.7
adame-v-lynch.pdf,1,8771,96.3,43.93,13.23,37.89,12.23,24.57,60.75,37.48,6.53,2.26,1.03,0.07,0,1.15,0.01,4.28,8.72,12.92,4.46,1.66,3.52,1.35,7.06,2.38,1.2,0.76,10.71,1.78,2.45,1.56,0.88,0.03,0.27,0.22,3.51,0.05,0.02,0.01,1.16,10.65,4.16,1.04,0.89,2.6,1.58,2.71,1.04,0.93,0.09,0.01,0.41,0.03,0.19,0,0.18,4.9,0.23,1.36,3.17,0.3,0.29,2.63,3.36,0.24,8.45,0.91,5.55,1.87,3.71,0.31,0.67,0.08,0.08,0.05,1.35,0.02,1.21,0.03,0.06,0,74.56,47.5,5.31,0.11,0.4,0,0,3.25,2.87,1.54,11.66,1.92
adams-v-bush-opposition.txt,1,3145,98.05,47.46,11.42,24.26,11.39,25.56,59.17,35.74,5.34,1.59,0.35,0,0,0,1.24,3.75,8.97,13.45,3.5,1.24,3.4,0.95,6.01,1.78,1.14,0.7,10.78,1.3,3.02,1.46,1.56,0.06,0.76,0.22,3.05,0,0,0,0,6.71,1.53,0.99,0.92,1.21,0.73,2.38,1.21,0.86,0.35,0,0.32,0.03,0.19,0,0.1,7,0.1,0.45,5.85,0.1,0.73,2.1,3.31,0.1,10.43,1.78,6.8,1.59,2.77,0.25,0.92,0.1,0.03,0.1,1.05,0,0.95,0.06,0.03,0,30.21,12.02,4.58,0.13,0.57,0,0,2.77,1.27,1.4,6.93,0.54
adams-v-clinton-motion-dismiss-or-affirm-response.txt,1,7618,98.11,41.24,12.28,33.47,13.2,28.51,64.69,40.68,4.98,1.31,0.58,0.13,0,0.09,0.51,3.66,10.42,14.96,4.8,1.76,4.42,1.21,7.4,2.94,1.82,0.66,7.38,2.09,1.68,1.06,0.62,0.03,0.25,0.16,2.43,0.01,0.04,0,0.11,8.69,1.75,1.73,1.05,1.72,0.89,2.99,1.08,0.96,0.05,0.03,0.55,0.05,0.34,0.12,0.05,7.21,0.49,1.16,5.22,0.17,0.7,1.47,4.92,0.47,9.86,0.67,7.73,1.38,3.66,0.53,0.85,0.04,0.03,0.03,0.7,0,0.63,0.04,0.03,0,27.08,10.72,6.16,0.08,0.64,0,0,1.77,1.54,1.08,4.07,1.02
adams-v-faa-opposition.txt,1,6167,96.1,48.83,19.29,44.47,13.49,22.73,64.78,40.26,6,1.75,0.54,0.31,0.34,0.06,0.5,4.25,9.02,13.88,5.29,2.21,3.99,1.67,8.58,2.48,1.56,0.94,8.17,1.72,2.61,1.8,0.78,0.1,0.23,0.13,4.23,0,0.18,0,0.06,8.51,2.06,1.61,0.97,1.69,0.92,2.92,0.91,0.52,0.26,0,0.83,0.06,0.47,0,0.29,8.74,0.66,1.25,6.23,0.29,0.66,2.66,4.7,0.58,11.32,1.07,5.85,4.35,3.42,0.21,0.49,0.08,0.05,0,1.12,0.05,0.76,0.18,0.08,0,27.19,9.32,5.84,0.68,0.31,0.06,0,1.28,1.78,1.14,5.16,1.62
adams-v-fec-response-juridsiction.txt,1,1199,98.32,48.33,2.08,52.36,8.69,34.95,46.87,27.61,2.75,0.33,0,0.08,0,0.17,0.08,2.42,6.84,11.84,2.5,0.92,1.83,1.67,4.34,3,1,0.33,10.43,0.92,2.17,1.75,0.33,0,0.25,0,2,0,0.08,0,0.17,3.92,1,0.67,0.33,0.92,0.5,0.83,1.17,1.17,0,0,0.25,0.17,0.08,0,0,5.75,0.67,1.75,3.09,0.33,0.5,0.83,2.75,0.5,7.42,0.92,5.25,1.17,3.84,0.42,0.08,0.25,0,0,0.83,0,0.83,0,0,0,28.94,12.26,6.59,0.08,1.33,0,0,2.75,0.33,0.83,4.34,0.42
adams-v-united-states-opposition-0.txt,1,6103,95.1,42.08,15.11,37.36,14.5,26.56,63.89,38.28,5.47,1.54,0.29,0.07,0,0.25,0.93,3.93,7.42,13.6,4.69,2.36,4.75,1.52,7.57,2.54,1.46,1.38,7.46,1.54,1.87,1.2,0.54,0.02,0.16,0.18,2.88,0.02,0.05,0.03,0.26,8.62,2.08,1.31,0.66,2.02,0.93,3.13,0.93,0.72,0.11,0.05,0.34,0.02,0.07,0,0.26,7.16,0.25,2.56,3.85,0.49,0.38,2.23,6.19,0.33,10.21,2.41,5.03,2.79,8.24,0.67,1.33,1.2,0,0.02,1.26,0,1.13,0.08,0.08,0,28.85,8.88,5.05,0,0.43,0,0,3,3.8,1.72,5.03,0.95
adams-v-united-states-opposition-1.pdf,1,6748,96.12,44.11,12.99,32.38,10.63,22.35,57.48,33.03,4.43,1.08,0.41,0,0,0.07,0.59,3.35,7.28,12.02,4.08,2.05,3.7,1.26,6.97,2.98,2.15,0.71,13.32,1.66,2.93,1.66,1.27,0.13,0.5,0.19,2.59,0.03,0.16,0.04,0.09,8.57,2.33,2.12,0.76,1.99,0.84,2.28,1.22,1.05,0.09,0.03,0.67,0.12,0.27,0,0.28,7.07,0.25,1.19,4.65,0.39,0.87,2.67,3.07,0.41,10.05,1.01,4.95,4.08,3.39,0.24,0.82,0.43,0.01,0,0.98,0.12,0.68,0.07,0.03,0.01,84.14,60.18,6.74,0.21,0.79,0,0,3.19,3.08,1.16,7.34,1.47
adams-v-united-states-opposition.txt,1,8795,95.77,41.94,11.46,40.49,11.9,27.69,60.07,36.48,5.32,1.39,0.41,0.01,0.02,0.17,0.77,3.93,7.89,12.67,4.63,2.19,3.54,1.66,6.95,2.87,1.66,0.56,9.73,1.66,2.54,1.67,0.85,0.03,0.27,0.17,2.72,0,0,0,0.18,8.78,1.85,2.11,0.76,1.53,1,2.71,0.68,0.6,0.03,0.03,0.3,0.02,0.07,0.01,0.2,5.96,0.31,1.47,3.43,0.7,0.35,2.76,3.76,0.28,9.74,0.89,6.21,2.82,4.67,0.3,0.76,1.76,0,0.02,0.81,0.01,0.65,0.1,0.03,0,29.78,11.23,6.59,0.08,0.43,0,0,3.1,2.02,0.9,4.03,1.39
adarand-constructors-inc-petitioner-v-federico-pena-secretary-transportation-et-al.txt,1,26957,96.78,51.17,7.45,22.32,13.72,28.8,61.84,34.89,4.13,0.95,0.38,0.14,0.03,0.11,0.29,3.18,7.39,13.22,4.14,1.79,4.54,1.02,6.19,3.48,1.68,0.64,8.59,2.1,3.34,1.54,1.76,0.04,0.19,0.24,3.71,0.07,0.04,0.17,0.14,7.29,1.81,1.51,0.62,1.46,0.86,2.17,0.93,0.54,0.32,0.06,0.45,0.14,0.16,0.01,0.14,8.26,1.21,1.94,4.77,1.04,1.45,1.41,4.02,0.53,8.71,0.49,6.3,1.56,7.45,0.23,0.39,2.82,0.05,0.04,1.06,0.02,0.93,0.04,0.04,0,66.86,11.89,6.79,0.45,0.65,0.02,0,34.44,1.41,0.55,6.14,4.52
adarand-constructors-inc-v-slater-opposition-0.txt,1,10422,95.13,44.36,10.73,27.69,12.15,29.83,66.29,38.54,5.58,1.05,0.39,0.03,0,0.1,0.53,4.54,8.11,13.23,4.99,2.23,4.76,1.51,7.71,3.43,1.68,0.64,8.13,1.41,3.51,1.77,1.65,0.06,0.3,0.31,3.58,0.01,0.01,0.12,0.07,10.32,2.9,1.79,0.95,1.94,1.38,3.09,1.08,0.95,0.04,0.08,0.62,0.16,0.16,0.03,0.35,6.53,0.86,1.6,3.99,0.81,0.87,2.21,4.38,0.59,8.21,0.59,5.51,2.11,7.16,0.23,0.68,1.42,0.06,0.05,1.26,0.04,1.11,0.07,0.03,0,28.23,10.86,6.73,0.02,0.58,0,0,2.51,1.4,1.13,4.37,0.63
adarand-constructors-v-mineta-merits-brief.txt,1,17180,95.21,44.85,8.98,33.92,12.3,31.22,63.21,35.81,5.04,0.98,0.48,0.03,0.01,0.07,0.38,4.06,7.19,12.82,4.63,2.18,4.48,1.29,7.78,3,1.7,0.83,8.66,1.27,3.45,1.93,1.46,0.12,0.25,0.38,2.94,0.01,0.01,0.07,0.07,10.05,3,2.28,1.01,1.61,1.19,2.5,1.01,0.86,0.05,0.08,0.7,0.21,0.13,0.01,0.41,7.01,0.69,2.15,3.81,0.9,0.83,1.83,4.76,0.54,8.04,0.47,5.73,1.91,7.35,0.32,0.4,1.58,0.09,0.03,1.02,0.02,0.95,0.03,0.02,0,30.96,10.8,7.07,0.08,0.52,0.01,0,2.49,2.35,1.41,5.48,0.76
adhs-v-ahlborn-amicus-merits.txt,1,15059,98.31,53.24,3.29,67.08,18.55,27.68,70.37,39.88,4.64,1.18,0.38,0,0,0.6,0.21,3.46,9.68,15.45,4.34,1.75,4.65,0.76,7.3,2.32,1.37,0.86,6.79,2.05,5.09,3.62,1.43,0.03,0.06,0.09,4.81,0.15,0.03,0.48,0.23,9.3,1.98,1.45,1.86,2.36,1.12,2.84,0.6,0.38,0.07,0.13,3.24,0.18,3.13,0.01,0.05,7.41,1.75,1.81,2.34,0.85,1.19,1.53,4.39,1.04,7.2,0.62,5.06,1.56,5.88,1.17,0.27,2.72,0.03,0.05,0.9,0.01,0.82,0.04,0,0,26.76,7.31,5.37,0.1,0.67,0,0,1.41,1.78,1.48,7.24,1.39
adkins-v-gates-opposition.txt,1,4838,95.97,49.42,7.61,32.88,11.12,27.88,64.32,37.56,6.37,1.67,0.7,0.02,0,0.35,0.6,4.69,9.07,12.46,4.61,1.69,4.09,1.26,6.7,2.75,2.11,0.76,5.85,1.2,2.6,1.49,1.07,0.14,0.43,0.21,4.57,0.99,0.06,0.14,0.31,8.95,2.03,2.27,1.03,1.53,0.91,2.75,0.41,0.39,0,0.02,0.35,0.1,0.14,0.02,0.12,7.65,1.94,0.72,4.4,0.14,0.79,2.71,3.56,0.54,8.31,0.39,4.96,2.79,7.36,0.21,0.93,1.88,0.19,0.02,1.07,0.02,0.93,0.08,0.04,0,25.24,11.2,4.61,0.08,0.17,0,0,1.57,1.82,1.12,3.8,0.87
adolf-meyer-petitioner-v-united-states-america-0.txt,1,2951,97.55,51.08,8.53,7.9,12.4,28.4,57.74,36.63,4.61,1.32,0.24,0.07,0,0.91,0.1,3.29,8.64,13.66,4.57,1.63,3.8,0.98,7.25,2.07,1.15,0.81,12,1.08,3.49,0.98,2.51,0.27,1.29,0.2,3.29,0,0.03,0,1.25,7.25,2.37,1.22,0.37,0.95,1.22,1.86,2.03,1.97,0.03,0.03,1.15,0.34,0.1,0.98,0.07,4,0.37,0.54,2.37,0.24,0.51,3.19,2.91,0.17,9.59,0.81,6.61,2.24,1.63,0.27,0.58,0.14,0,0,0.71,0,0.58,0.03,0.1,0,31.48,12.37,7.59,0,0.54,0,0,1.29,1.02,1.49,6.64,0.54
adolf-meyer-petitioner-v-united-states-america.txt,1,2951,97.55,51.08,8.53,7.9,12.4,28.4,57.74,36.63,4.61,1.32,0.24,0.07,0,0.91,0.1,3.29,8.64,13.66,4.57,1.63,3.8,0.98,7.25,2.07,1.15,0.81,12,1.08,3.49,0.98,2.51,0.27,1.29,0.2,3.29,0,0.03,0,1.25,7.25,2.37,1.22,0.37,0.95,1.22,1.86,2.03,1.97,0.03,0.03,1.15,0.34,0.1,0.98,0.07,4,0.37,0.54,2.37,0.24,0.51,3.19,2.91,0.17,9.59,0.81,6.61,2.24,1.63,0.27,0.58,0.14,0,0,0.71,0,0.58,0.03,0.1,0,31.48,12.37,7.59,0,0.54,0,0,1.29,1.02,1.49,6.64,0.54
adoptive-couple-v-baby-girl-amicus-merits.pdf,1,14915,95.49,63.05,12.21,47.06,14.51,24.72,64.99,37.71,4.85,1.27,0.29,0.01,0.01,0.62,0.34,3.58,7.95,13,4.96,2.07,5.08,1.18,7.17,2.98,1.59,1.05,8.11,1.59,2.89,2.01,0.86,0.13,0.17,0.21,8.44,3,0.03,0.64,1.31,9.76,2.41,1.48,0.98,3.16,0.72,3.63,0.43,0.36,0.01,0.02,0.89,0.05,0.6,0.05,0.11,9.25,3.35,1.01,4.4,0.39,0.69,1.95,4.2,0.86,9.29,0.52,5.91,2.82,3.25,0.77,1.04,0.15,0.03,0.01,0.61,0.03,0.53,0.02,0.02,0,62.84,43.48,5.28,0.23,0.79,0,0,1.54,3.81,0.93,5.83,0.94
adorers-blood-christ-v-federal-energy-regulatory-commn.pdf,1,4687,97.88,47.1,5.76,29.7,8.62,24.41,50.63,30.79,3.76,1.32,0.58,0.02,0,0,0.73,2.43,7.49,12.37,3.61,1.02,3.2,0.77,5.63,2.18,1.45,0.45,11.91,0.87,2.6,1.41,1.17,0,0.34,0.3,3.05,0.04,0,0.02,0.04,6.4,1.56,0.7,0.73,1.6,0.79,2.41,0.85,0.36,0.49,0,0.6,0.06,0.28,0,0.26,4.08,0.3,1.02,2.77,0.26,0.43,1.39,3.2,0.58,7.72,0.62,5.01,1.96,4.01,0.66,0.77,0.06,0.51,0,1.47,0.04,1.39,0.04,0.02,0,93.39,70.94,6.12,0.13,0.34,0,0,4.1,3.35,1.34,5.93,1.13
adrian-antoniu-petitioner-v-securities-and-exchange-commission.txt,1,4860,97.56,47.86,9.37,46.22,11.07,30.1,62.16,36.91,4.59,1.42,0.25,0.04,0,0.99,0.14,3.17,9.28,13.29,3.97,2.08,3.81,1.38,6.34,2.28,1.44,0.88,9.47,1.32,2.55,1.83,0.72,0.1,0.47,0.08,3.81,0.02,0,0,1.01,8.66,2.47,1.21,0.76,1.54,1.07,2.76,1.34,0.78,0.53,0.02,0.35,0.02,0.14,0,0.19,4.81,0.88,1.03,2.22,0.35,0.74,3.15,2.51,0.27,9.36,0.6,4.88,3.74,4.96,0.41,1.07,1.15,0,0,1.71,0,1.63,0.02,0.06,0,32.98,10.68,7.12,0.1,0.43,0,0,1.85,1.93,1.48,7.12,2.26
aetna-health-inc-v-davila-amicus-merits.txt,1,10310,96.53,43.79,10.56,55.19,14.03,26.01,64.72,38.04,5.41,1.65,0.48,0.01,0.04,0.55,0.57,3.76,8.3,13.82,4.27,2.19,4.41,1.31,7.3,2.49,1.38,0.8,7.75,1.63,3.86,2.71,1.14,0.07,0.23,0.15,3.46,0.05,0.02,0.28,0.29,10.03,2.25,2.07,0.94,1.91,1.35,3.29,1,0.95,0.01,0.01,2.07,0.14,1.96,0.01,0.03,7.58,0.29,2.09,4.05,1.2,0.53,2.12,4.35,1.35,8.97,1.45,6.32,1.3,4.6,0.09,0.3,0.81,0,0.01,1.53,0,1.46,0.06,0.53,0.01,31.13,10.06,5.56,0.01,0.48,0.01,0,2.34,2.46,1.37,7.46,1.38
afanwi-v-holder-response-question-1-oppositionquestion-2-response-grantvacateremand.txt,1,5051,98.18,50,10.05,22.1,11.83,25.06,61.81,39.22,5.37,2.14,0.71,0.02,0.02,1.33,0.06,3.23,9.54,15.09,4.75,1.37,3.64,1.03,7.01,2.34,1.33,0.4,7.44,0.44,3.01,1.39,1.62,0.16,0.4,0.49,3.88,0.02,0.02,0.16,1.19,8.14,2.51,1.62,1.07,1.66,0.46,2.18,0.65,0.61,0.04,0,0.16,0,0.08,0,0.08,4.75,0.2,1.23,3.25,0.12,0.95,2.4,3.11,0.36,10.31,1.6,5.21,3.33,4.28,0.16,0.93,0.08,0.04,0,1.35,0,1.29,0,0.06,0,27.06,10.06,5.76,0.08,0.38,0,0,1.39,2.02,2.08,4.36,0.95
afework-v-babbitt.pdf,1,3296,97.06,45.53,11.05,24.8,10.08,22.66,54.4,34.22,4.16,1,0.46,0,0,0.46,0.09,3.16,8.37,11.98,4.43,1.09,4.19,0.97,6.74,1.4,0.73,0.88,12.44,1.61,2,0.97,1.03,0,0.09,0.09,3.19,0.09,0,0.03,0.49,7.04,1.7,0.82,0.76,2.03,0.52,2.85,0.7,0.7,0,0,1.06,0,1,0,0.06,4.37,0.21,0.61,2.97,0.18,0.64,2.12,3.28,0.52,9.86,1.91,5.86,1.91,3,0.09,0.52,0.21,0,0,1.4,0.03,1.37,0,0.03,0,103.19,80.89,5.19,0.09,0.36,0,0,2.97,1.67,0.58,9.53,1.91
affinity-labs-texas-llc-v-matal-0.pdf,1,1479,98.65,44.36,10.45,48.34,9.19,22.65,54.09,34.28,3.92,0.81,0.68,0,0,0.07,0.07,3.11,9.8,13.18,3.52,0.74,3.58,0.95,6.22,2.16,1.35,0.41,9.4,1.15,2.84,2.03,0.81,0,0.2,0.54,2.57,0.14,0,0,0.2,7.98,2.84,1.15,0.81,1.69,0.27,2.37,1.35,0.88,0.14,0,0.27,0,0,0,0.27,3.58,0.68,0.95,2.03,0,0.2,2.84,1.76,0.47,8.45,0.54,5.48,2.5,2.97,0.88,0.74,0.2,0,0,1.42,0,0.88,0,0.07,0,28.8,13.12,5,0,0.34,0,0,3.85,1.15,1.49,3.65,0.2
affinity-labs-texas-llc-v-matal.pdf,1,1164,99,47.25,6.75,63.23,8.82,22.68,52.41,31.96,2.92,0.43,0.34,0,0,0.09,0,2.49,10.05,12.63,2.84,0.34,2.75,0.95,5.76,1.98,1.12,0.52,10.82,1.2,2.49,2.23,0.26,0,0.09,0.17,2.58,0.09,0.09,0,0.26,7.39,2.84,1.03,1.03,1.72,0.09,1.98,1.46,0.86,0.17,0,0.26,0,0,0,0.26,4.04,0.6,0.86,2.49,0,0.09,2.23,2.23,0.34,7.99,0.6,4.81,2.41,3.61,0.77,0.6,0.26,0,0,1.2,0,0.95,0,0,0,30.41,14,5.93,0,0.43,0,0,3.44,1.29,1.29,3.95,0.09
ag-route-seven-pship-v-united-states-opposition.txt,1,5248,97.36,46.8,7.88,89.52,13.39,26.49,65.97,39.96,5.58,1.14,0.29,0.02,0,0.25,0.59,4.44,9.74,14.1,4.57,1.73,4.13,1.56,7.22,2.8,1.45,0.91,7.39,1.43,5.49,4.65,0.84,0.06,0.13,0.34,4.02,0.02,0.04,0.06,0.23,10.4,1.87,1.89,1.14,2.27,1.94,2.99,0.59,0.48,0,0.06,0.61,0,0.15,0,0.46,6.5,1.51,0.95,2.92,1.22,0.38,3.26,2.82,0.4,8.77,0.59,6.38,1.96,4.13,1.41,0.8,2.27,0,0.08,0.74,0,0.55,0.08,0.06,0,25.46,9.15,5.83,0.04,0.23,0,0,2.02,1.64,1.12,3.93,1.51
agri-processor-co-v-nlrb-opposition.txt,1,8260,97.05,47.38,17.48,42.46,15.58,26.27,67.22,40.17,6,1.5,0.62,0.3,0.08,0.15,0.35,4.5,9.93,13.75,4.95,1.57,4.27,1.38,7.98,2.85,1.51,0.57,5.16,1.46,2.69,1.8,0.88,0.04,0.33,0.22,3.77,0.04,0.1,0.05,0.18,10.39,3.14,1.88,0.75,1.56,1.63,2.8,0.9,0.57,0.21,0.1,0.44,0.05,0.08,0.01,0.28,8.39,1.8,1.26,5.02,0.4,0.69,2.55,3.69,0.56,9.73,0.64,6.14,2.6,6.5,0.42,0.38,0.67,0.04,0.04,0.92,0.01,0.81,0.05,0.01,0,24.19,7.94,6.33,0.1,0.19,0,0,1.77,2.11,1.53,3.39,0.84
aguilar-v-mukasey-opposition.txt,1,4540,96.12,46.65,10.25,29.07,12.68,25.13,58.48,38.44,6.3,2.27,0.68,0,0,1.34,0.24,4.03,7.73,14.27,5.07,2.03,3.41,1.41,8.04,2.18,1.26,1.19,9.54,1.45,3.08,1.63,1.43,0.4,0.64,0.22,3.77,0,0.07,0.09,1.28,9.32,2.82,1.89,0.97,1.26,0.79,2.51,0.73,0.68,0,0.02,0.24,0.02,0.02,0.04,0.15,3.83,0.11,0.62,2.78,0.22,0.37,3.66,3,0.37,9.69,0.9,5.73,3.04,1.74,0.2,0.79,0.02,0.26,0.02,0.7,0,0.59,0.02,0.02,0,28.9,9.63,5.77,0.04,0.42,0,0,1.37,3.08,1.43,6.3,0.86
ahmade-rateb-popal-petitioner-v-united-states-america-0.txt,1,1772,98.31,43.95,7.5,11.79,12.75,26.92,57.56,40.01,5.02,1.19,0.17,0.06,0,0.96,0,3.84,11.12,14.16,4.46,2.09,2.71,2.03,7.51,2.2,1.35,1.24,7.96,0.56,2.71,0.73,1.81,0.17,0.4,0.17,3.67,0,0.06,0.06,0.9,7.84,1.86,1.13,0.79,1.47,0.56,3.05,0.56,0.45,0,0.06,0.34,0.06,0.11,0,0.17,4.57,0.17,0.62,2.88,0.23,1.13,2.37,3.78,0.28,9.03,0.51,5.93,2.82,2.82,0.23,0.51,0.06,0,0,0.45,0,0.34,0,0.06,0,28.61,10.27,6.55,0.06,0.23,0,0,1.24,1.81,2.54,4.51,1.41
ahmade-rateb-popal-petitioner-v-united-states-america.txt,1,1772,98.31,43.95,7.5,11.79,12.75,26.92,57.56,40.01,5.02,1.19,0.17,0.06,0,0.96,0,3.84,11.12,14.16,4.46,2.09,2.71,2.03,7.51,2.2,1.35,1.24,7.96,0.56,2.71,0.73,1.81,0.17,0.4,0.17,3.67,0,0.06,0.06,0.9,7.84,1.86,1.13,0.79,1.47,0.56,3.05,0.56,0.45,0,0.06,0.34,0.06,0.11,0,0.17,4.57,0.17,0.62,2.88,0.23,1.13,2.37,3.78,0.28,9.03,0.51,5.93,2.82,2.82,0.23,0.51,0.06,0,0,0.45,0,0.34,0,0.06,0,28.61,10.27,6.55,0.06,0.23,0,0,1.24,1.81,2.54,4.51,1.41
aidan-alastair-robertson-aikman-petitioner-v-immigration-and-naturalization.txt,1,3207,97.11,43.06,10.49,25.77,11.54,22.61,59.78,37.32,5.8,1.87,0.44,0.03,0.03,1.25,0.12,3.93,9.85,12.13,4.58,1.5,3.49,0.97,6.77,2.81,1.53,0.75,12.85,2.46,2,1,1,0.03,0.56,0.09,2.81,0,0.03,0,1.25,8.48,2.37,1.25,0.72,1.09,0.84,3.21,0.37,0.28,0.06,0.03,0.31,0,0.22,0.03,0.06,3.96,0.28,0.75,2.65,0.25,0.31,3.15,3.02,0.19,9.42,0.5,5.49,2.81,2,0.06,0.53,1.06,0.09,0,1.15,0,1.09,0.06,0.03,0,75.55,11.91,6.02,0.25,0.31,0,0,39.16,2.18,0.78,11.76,3.18
air-conditioning-refrigeration-inst-v-energy-res-conservation-dev-commn-amicus-invitation.txt,1,6189,97.71,37.87,11.72,52.11,13.06,28.15,61.8,37.28,4.56,0.34,0.21,0.02,0,0.05,0.06,4.22,9.21,13.64,4.14,1.83,3.78,1.45,6.67,2.55,1.55,0.89,7.43,1.84,1.96,1.68,0.27,0,0.11,0.11,2.26,0.02,0.06,0.02,0.06,11.55,3.88,2.47,0.58,2.18,0.68,3.43,0.79,0.69,0.05,0.05,0.95,0.36,0.1,0.26,0.5,4.62,0.39,0.76,3.25,0.11,0.19,1.44,4.17,0.34,6.98,0.19,5.57,1.26,5.83,0.19,0.63,0.57,0,0.02,1.36,0.27,0.95,0.03,0.03,0,30.05,10.15,4.75,0,0.37,0,0,1.32,3.1,1.63,7.82,0.9
air-courier-conference-america-petitioner-v-american-postal-workers-union-afl-cio-et-al-0.txt,1,7348,97.04,46.68,8.86,46.86,12.23,24.93,66.63,40.28,5.57,1.08,0.14,0.37,0,0.2,0.37,4.49,11.13,12.51,4.84,2.15,3.86,1.74,7.58,2.44,1.52,0.91,8.07,1.67,3.36,2.22,1.08,0.07,0.41,0.3,4.12,0,0,0,0.2,10.08,2.26,1.93,1.01,1.73,1.25,3.38,0.82,0.53,0.22,0.04,0.63,0.08,0.23,0,0.33,7.46,1.85,1.47,3.8,0.53,0.52,2.05,4.57,0.33,8.34,1.18,5.54,1.73,6.37,0.38,0.08,1.03,0.03,0.03,0.6,0.07,0.48,0,0.05,0,29.56,11.42,6.42,0.05,0.42,0,0,0.97,2.69,1.13,5.14,1.31
